Time, Buy Exchange, Sell Exchange, Buy Price, Sell Price, Amount, Profit, Buy Exchange Ask List, Sell Exchange Bid List
"1/23/2016 2:30:11 AM","Bitstamp","Btce","389.00","393.429","0.05131781","0.14953484","{388.63, 0.03379532},{389.00, 0.02392040},{389.02, 0.02898355},{389.36, 4.13114903},{389.61, 0.95407800},{389.62, 10.71800000},{389.64, 0.25140000},{389.82, 7.10550000},{389.87, 5.44000000},{389.88, 10.68700000}","{393.429, 0.80573069},{393.427, 0.01},{393.423, 0.01109033},{393.178, 0.4},{393.032, 0.01109963},{392.968, 0.51},{392.962, 0.01109033},{392.934, 0.01110928},{392.933, 0.01110928},{392.777, 0.01110928}"
"1/23/2016 2:30:11 AM","Kraken","Btce","390.11000","393.429","0.05113464","0.07761458","{390.11000, 8.995},{390.11990, 1.439},{390.11999, 0.618},{390.12000, 5.382},{392.83831, 11.194},{393.67644, 3.467},{393.67645, 10.089},{394.00000, 13.333},{394.55612, 9.740},{395.37538, 9.834}","{393.429, 0.80573069},{393.427, 0.01},{393.423, 0.01109033},{393.178, 0.4},{393.032, 0.01109963},{392.968, 0.51},{392.962, 0.01109033},{392.934, 0.01110928},{392.933, 0.01110928},{392.777, 0.01110928}"
"1/23/2016 2:30:17 AM","Bitstamp","Btce","389.00","393.429","0.05131781","0.14953484","{388.63, 0.03379532},{389.00, 0.02392040},{389.02, 0.02898355},{389.60, 4.13114903},{389.61, 0.95407800},{389.62, 10.71800000},{389.64, 0.25140000},{389.87, 6.06000000},{389.88, 17.79250000},{389.89, 3.97000000}","{393.429, 0.80573069},{393.427, 0.01},{393.424, 0.011},{393.423, 0.01109033},{393.178, 0.4},{393.032, 0.01109963},{392.968, 0.51},{392.962, 0.01109033},{392.934, 0.01110928},{392.933, 0.01110928}"
"1/23/2016 2:30:17 AM","Kraken","Btce","390.11990","393.429","0.05113334","0.07710415","{390.11990, 1.439},{390.11999, 0.618},{390.12000, 5.382},{392.02685, 10.520},{392.83831, 11.194},{393.67644, 3.467},{393.67645, 10.089},{394.00000, 13.333},{394.55612, 9.740},{395.37538, 9.834}","{393.429, 0.80573069},{393.427, 0.01},{393.424, 0.011},{393.423, 0.01109033},{393.178, 0.4},{393.032, 0.01109963},{392.968, 0.51},{392.962, 0.01109033},{392.934, 0.01110928},{392.933, 0.01110928}"
"1/23/2016 2:30:24 AM","Bitstamp","Btce","389.00","393.428","0.05131781","0.14948363","{388.63, 0.03379532},{389.00, 0.02392040},{389.02, 0.02898355},{389.60, 4.13114903},{389.61, 0.95407800},{389.62, 10.71800000},{389.64, 0.25140000},{389.87, 6.06000000},{389.88, 17.79250000},{389.89, 3.97000000}","{393.428, 0.80573069},{393.427, 0.01},{393.424, 0.011},{393.423, 0.01109033},{393.177, 0.4},{393.032, 0.01109963},{392.967, 0.51},{392.962, 0.01109033},{392.934, 0.01110928},{392.933, 0.01110928}"
"1/23/2016 2:30:24 AM","Kraken","Btce","390.10000","393.428","0.05113595","0.07807791","{390.10000, 9.005},{390.11990, 1.439},{390.11999, 0.618},{390.12000, 5.382},{392.02685, 10.520},{392.83831, 11.194},{393.67644, 3.467},{393.67645, 10.089},{394.00000, 13.333},{394.55612, 9.740}","{393.428, 0.80573069},{393.427, 0.01},{393.424, 0.011},{393.423, 0.01109033},{393.177, 0.4},{393.032, 0.01109963},{392.967, 0.51},{392.962, 0.01109033},{392.934, 0.01110928},{392.933, 0.01110928}"
"1/23/2016 2:30:31 AM","Bitstamp","Btce","389.00","393.428","0.05131781","0.14948363","{388.63, 0.03379532},{389.00, 0.02392040},{389.02, 0.02898355},{389.60, 4.13114903},{389.61, 0.95407800},{389.62, 10.71800000},{389.64, 0.25140000},{389.87, 6.06000000},{389.88, 17.79250000},{389.89, 3.97000000}","{393.428, 0.80573069},{393.427, 0.01},{393.424, 0.011},{393.423, 0.01109033},{393.177, 0.4},{393.032, 0.01109963},{392.967, 0.51},{392.962, 0.01109033},{392.934, 0.01110928},{392.933, 0.01110928}"
"1/23/2016 2:30:31 AM","Kraken","Btce","390.11990","393.428","0.05113334","0.07705311","{390.11990, 1.439},{390.11999, 0.618},{390.12000, 5.382},{392.02685, 10.520},{392.83831, 11.194},{393.67644, 3.467},{393.67645, 10.089},{394.00000, 13.333},{394.55612, 9.740},{395.37538, 9.834}","{393.428, 0.80573069},{393.427, 0.01},{393.424, 0.011},{393.423, 0.01109033},{393.177, 0.4},{393.032, 0.01109963},{392.967, 0.51},{392.962, 0.01109033},{392.934, 0.01110928},{392.933, 0.01110928}"
"1/23/2016 2:30:37 AM","Bitstamp","Btce","388.63","393.032","0.03318996","0.08725795","{388.63, 0.03379532},{389.00, 0.02392040},{389.02, 0.02898355},{389.60, 4.13114903},{389.61, 0.95407800},{389.62, 10.71800000},{389.64, 0.25140000},{389.87, 6.06000000},{389.88, 17.79250000},{389.89, 3.97000000}","{393.424, 0.011},{393.423, 0.01109033},{393.032, 0.01109963},{392.962, 0.01109033},{392.934, 0.01110928},{392.933, 0.01110928},{392.777, 0.01110928},{392.451, 0.01109033},{392.387, 0.0104},{392.288, 0.01}"
"1/23/2016 2:30:37 AM","Kraken","Btce","390.11000","392.962","0.04428029","0.05752005","{390.11000, 8.964},{390.11990, 1.439},{390.11999, 0.618},{390.12000, 5.382},{392.02685, 10.520},{392.83831, 11.194},{393.67644, 3.467},{393.67645, 10.089},{394.00000, 13.333},{394.55612, 9.740}","{393.424, 0.011},{393.423, 0.01109033},{393.032, 0.01109963},{392.962, 0.01109033},{392.934, 0.01110928},{392.933, 0.01110928},{392.777, 0.01110928},{392.451, 0.01109033},{392.387, 0.0104},{392.288, 0.01}"
"1/23/2016 2:31:07 AM","Bitstamp","Btce","389.31","393.43","0.05124482","0.12092703","{389.31, 1.66735071},{389.58, 7.10550000},{389.60, 2.46379832},{389.61, 0.95407800},{389.62, 10.71800000},{389.86, 0.99595000},{389.87, 10.13000000},{389.88, 10.68700000},{389.89, 3.97000000},{389.93, 1.37000000}","{393.43, 0.90999999},{393.429, 0.00006628},{393.424, 0.011},{393.423, 0.01109033},{393.179, 0.4},{393.032, 0.01109963},{392.969, 0.51},{392.962, 0.01109033},{392.934, 0.01110928},{392.933, 0.01110928}"
"1/23/2016 2:31:07 AM","Kraken","Btce","390.11990","393.43","0.05113334","0.07715518","{390.11990, 1.439},{390.11999, 0.618},{390.12000, 5.382},{392.83831, 11.194},{393.67644, 3.467},{393.67645, 10.089},{394.00000, 13.333},{394.55612, 9.740},{395.37538, 9.834},{395.68820, 0.113}","{393.43, 0.90999999},{393.429, 0.00006628},{393.424, 0.011},{393.423, 0.01109033},{393.179, 0.4},{393.032, 0.01109963},{392.969, 0.51},{392.962, 0.01109033},{392.934, 0.01110928},{392.933, 0.01110928}"
"1/23/2016 2:31:13 AM","Bitstamp","Btce","389.31","393.43","0.05124482","0.12092703","{389.31, 1.66735071},{389.58, 7.10550000},{389.60, 2.46379832},{389.61, 0.95407800},{389.62, 10.71800000},{389.86, 0.99595000},{389.87, 10.13000000},{389.88, 10.68700000},{389.89, 3.97000000},{389.93, 1.37000000}","{393.43, 0.90999999},{393.429, 0.00006628},{393.424, 0.011},{393.423, 0.01109033},{393.179, 0.4},{393.032, 0.01109963},{392.962, 0.01109033},{392.934, 0.01110928},{392.933, 0.01110928},{392.777, 0.01110928}"
"1/23/2016 2:31:13 AM","Kraken","Btce","390.10000","393.43","0.05113595","0.07817997","{390.10000, 8.983},{390.11990, 1.439},{390.11999, 0.618},{390.12000, 5.382},{392.01808, 11.352},{392.82000, 3.109},{392.83831, 11.194},{393.67644, 3.467},{393.67645, 10.089},{394.00000, 13.333}","{393.43, 0.90999999},{393.429, 0.00006628},{393.424, 0.011},{393.423, 0.01109033},{393.179, 0.4},{393.032, 0.01109963},{392.962, 0.01109033},{392.934, 0.01110928},{392.933, 0.01110928},{392.777, 0.01110928}"
"1/23/2016 2:31:20 AM","Bitstamp","Btce","388.78","393.43","0.05131468","0.14835708","{388.78, 0.08222839},{389.49, 0.35895000},{389.50, 1.66735071},{389.52, 7.64140000},{389.60, 2.46379832},{389.62, 10.71800000},{389.69, 7.10550000},{389.83, 10.28610000},{389.88, 10.68700000},{389.91, 0.26160000}","{393.43, 0.8664358},{393.429, 0.00006628},{393.427, 0.01109033},{393.424, 0.011},{393.423, 0.01109033},{393.179, 0.4},{393.032, 0.01109963},{392.969, 0.51},{392.962, 0.01109033},{392.934, 0.01110928}"
"1/23/2016 2:31:20 AM","Kraken","Btce","390.11990","393.43","0.05113334","0.07715518","{390.11990, 1.439},{390.11999, 0.618},{390.12000, 5.382},{392.01808, 11.352},{392.83831, 11.194},{393.67644, 3.467},{393.67645, 10.089},{394.00000, 13.333},{394.55612, 9.740},{395.37538, 9.834}","{393.43, 0.8664358},{393.429, 0.00006628},{393.427, 0.01109033},{393.424, 0.011},{393.423, 0.01109033},{393.179, 0.4},{393.032, 0.01109963},{392.969, 0.51},{392.962, 0.01109033},{392.934, 0.01110928}"
"1/23/2016 2:31:27 AM","Bitstamp","Btce","388.78","393.431","0.05131468","0.14840830","{388.78, 0.08222839},{389.49, 0.35895000},{389.50, 1.66735071},{389.52, 7.64140000},{389.60, 2.46379832},{389.62, 10.71800000},{389.69, 7.10550000},{389.83, 10.28610000},{389.88, 10.68700000},{389.91, 0.26160000}","{393.431, 0.86643579},{393.429, 0.00006628},{393.427, 0.01109033},{393.424, 0.011},{393.423, 0.01109033},{393.18, 0.4},{393.032, 0.01109963},{392.97, 0.51},{392.962, 0.01109033},{392.934, 0.01110928}"
"1/23/2016 2:31:27 AM","Kraken","Btce","390.11000","393.431","0.05113464","0.07771664","{390.11000, 8.956},{390.11990, 1.439},{390.11999, 0.618},{390.12000, 5.382},{392.01000, 3.181},{392.01808, 11.352},{392.83831, 11.194},{393.67644, 3.467},{393.67645, 10.089},{394.00000, 13.333}","{393.431, 0.86643579},{393.429, 0.00006628},{393.427, 0.01109033},{393.424, 0.011},{393.423, 0.01109033},{393.18, 0.4},{393.032, 0.01109963},{392.97, 0.51},{392.962, 0.01109033},{392.934, 0.01110928}"
"1/23/2016 2:31:33 AM","Bitstamp","Btce","388.78","393.428","0.05131468","0.14825466","{388.78, 0.08222839},{389.49, 0.35895000},{389.50, 1.66735071},{389.52, 7.64140000},{389.60, 2.46379832},{389.62, 10.71800000},{389.69, 7.10550000},{389.83, 10.28610000},{389.88, 10.68700000},{389.91, 0.26160000}","{393.428, 0.86643579},{393.427, 0.01109033},{393.424, 0.011},{393.423, 0.01109033},{393.177, 0.4},{393.032, 0.01109963},{392.967, 0.51},{392.962, 0.01109033},{392.934, 0.01110928},{392.933, 0.01110928}"
"1/23/2016 2:31:33 AM","Kraken","Btce","390.11000","393.428","0.05113464","0.07756355","{390.11000, 8.979},{390.11990, 1.439},{390.11999, 0.618},{390.12000, 5.382},{392.01000, 3.145},{392.01808, 11.352},{392.83831, 11.194},{393.67644, 3.467},{393.67645, 10.089},{394.00000, 13.333}","{393.428, 0.86643579},{393.427, 0.01109033},{393.424, 0.011},{393.423, 0.01109033},{393.177, 0.4},{393.032, 0.01109963},{392.967, 0.51},{392.962, 0.01109033},{392.934, 0.01110928},{392.933, 0.01110928}"
"1/23/2016 2:31:40 AM","Bitstamp","Btce","388.78","393.177","0.05131468","0.14360180","{388.78, 0.08222839},{389.49, 0.35895000},{389.50, 1.66735071},{389.52, 7.64140000},{389.60, 2.46379832},{389.62, 10.71800000},{389.69, 7.10550000},{389.83, 10.28610000},{389.88, 10.68700000},{389.91, 0.26160000}","{393.427, 0.01109033},{393.424, 0.011},{393.423, 0.01109033},{393.177, 0.4},{393.032, 0.01109963},{392.967, 0.51},{392.962, 0.01109033},{392.934, 0.01110928},{392.933, 0.01110928},{392.777, 0.01110928}"
"1/23/2016 2:31:40 AM","Kraken","Btce","390.11990","393.177","0.05113334","0.07244568","{390.11990, 1.439},{390.11999, 0.618},{390.12000, 5.382},{392.01808, 11.352},{392.83831, 11.194},{393.67644, 3.467},{393.67645, 10.089},{394.00000, 13.333},{394.55612, 9.740},{395.37538, 9.834}","{393.427, 0.01109033},{393.424, 0.011},{393.423, 0.01109033},{393.177, 0.4},{393.032, 0.01109963},{392.967, 0.51},{392.962, 0.01109033},{392.934, 0.01110928},{392.933, 0.01110928},{392.777, 0.01110928}"
"1/23/2016 2:31:46 AM","Bitstamp","Btce","388.78","392.117","0.05131468","0.08683475","{388.78, 0.08222839},{389.49, 0.35895000},{389.50, 1.66735071},{389.52, 7.64140000},{389.60, 2.46379832},{389.62, 10.71800000},{389.69, 7.10550000},{389.83, 10.28610000},{389.88, 10.68700000},{389.91, 0.26160000}","{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392, 0.233},{391.916, 0.24110928},{391.764, 0.01},{391.694, 0.02221481},{391.669, 0.011055}"
"1/23/2016 2:31:52 AM","Bitstamp","Btce","388.77","392.117","0.051316","0.08735130","{388.77, 0.39655460},{388.78, 0.08222839},{389.50, 1.66735071},{389.52, 7.64140000},{389.60, 2.46379832},{389.62, 10.71800000},{389.69, 7.10550000},{389.83, 10.28610000},{389.87, 9.97000000},{389.88, 10.68700000}","{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.038, 0.05000002},{392, 0.233},{391.916, 0.01110928},{391.828, 0.51},{391.764, 0.01}"
"1/23/2016 2:31:59 AM","Bitstamp","Btce","388.77","392.117","0.051316","0.08735130","{388.77, 0.39655460},{388.78, 0.08222839},{389.50, 1.66735071},{389.52, 7.64140000},{389.60, 2.46379832},{389.62, 10.71800000},{389.69, 7.10550000},{389.83, 10.28610000},{389.87, 9.97000000},{389.88, 10.68700000}","{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392, 0.233},{391.916, 0.01110928},{391.764, 0.01},{391.694, 0.02221481},{391.669, 0.011055}"
"1/23/2016 2:32:05 AM","Bitstamp","Btce","388.77","392.117","0.051316","0.08735130","{388.77, 0.39655460},{388.78, 0.08222839},{389.50, 1.66735071},{389.52, 7.64140000},{389.60, 2.46379832},{389.62, 10.71800000},{389.69, 7.10550000},{389.83, 10.28610000},{389.87, 9.97000000},{389.88, 10.68700000}","{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.038, 0.08000002},{392, 0.233},{391.916, 0.01110928},{391.828, 0.51},{391.764, 0.01}"
"1/23/2016 2:32:13 AM","Bitstamp","Btce","388.77","392.117","0.051316","0.08735130","{388.77, 0.39655460},{388.78, 0.08222839},{389.50, 1.66735071},{389.52, 7.64140000},{389.60, 2.46379832},{389.62, 10.71800000},{389.69, 7.10550000},{389.83, 10.28610000},{389.87, 9.97000000},{389.88, 10.68700000}","{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.038, 0.11000002},{392, 0.233},{391.916, 0.01110928},{391.828, 0.51},{391.764, 0.01}"
"1/23/2016 2:32:19 AM","Bitstamp","Btce","388.77","392.117","0.051316","0.08735130","{388.77, 0.39655460},{388.78, 0.08222839},{389.50, 1.66735071},{389.52, 7.64140000},{389.60, 2.46379832},{389.62, 10.71800000},{389.69, 7.10550000},{389.83, 10.28610000},{389.87, 9.97000000},{389.88, 10.68700000}","{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.038, 0.14000002},{392, 0.233},{391.916, 0.01110928},{391.828, 0.51},{391.764, 0.01}"
"1/23/2016 2:32:52 AM","Bitstamp","Btce","389.56","392.289","0.05121194","0.05250234","{389.56, 7.68500000},{389.59, 0.24000000},{389.60, 2.46379832},{389.61, 3.96000000},{389.62, 10.71800000},{389.69, 7.10550000},{389.86, 10.27420000},{389.87, 13.42000000},{389.88, 10.68700000},{389.94, 1.37228396}","{392.542, 0.01109481},{392.289, 0.91},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.038, 0.4},{392, 0.736},{391.916, 0.01110928}"
"1/23/2016 2:33:03 AM","Bitstamp","Btce","389.52","392.543","0.0512172","0.06474343","{389.52, 7.67900000},{389.53, 1.66735071},{389.60, 2.46379832},{389.61, 0.78000000},{389.62, 10.71800000},{389.69, 7.10550000},{389.86, 10.29480000},{389.87, 13.42000000},{389.88, 10.68700000},{389.94, 1.37228396}","{392.543, 0.601},{392.542, 0.01109481},{392.292, 0.4},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.082, 1.013},{392, 0.233}"
"1/23/2016 2:33:03 AM","Kraken","Btce","390.10990","392.543","0.05113465","0.03240382","{390.10990, 1.439},{390.11989, 0.618},{390.12000, 5.382},{392.83831, 11.194},{393.67644, 3.467},{393.67645, 10.089},{394.00000, 13.333},{394.55612, 9.740},{395.37538, 9.834},{395.68820, 0.113}","{392.543, 0.601},{392.542, 0.01109481},{392.292, 0.4},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.082, 1.013},{392, 0.233}"
"1/23/2016 2:33:10 AM","Bitstamp","Btce","389.52","392.543","0.0512172","0.06474343","{389.52, 7.67900000},{389.53, 1.66735071},{389.60, 2.46379832},{389.61, 0.78000000},{389.62, 10.71800000},{389.69, 7.10550000},{389.86, 10.29480000},{389.87, 13.42000000},{389.88, 10.68700000},{389.94, 1.37228396}","{392.543, 0.58212448},{392.542, 0.01109481},{392.292, 0.4},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.082, 0.74},{392.033, 0.01003007}"
"1/23/2016 2:33:10 AM","Kraken","Btce","390.10990","392.543","0.05113465","0.03240382","{390.10990, 1.439},{390.11989, 0.618},{390.12000, 5.382},{392.83831, 11.194},{393.67644, 3.467},{393.67645, 10.089},{394.00000, 13.333},{394.55612, 9.740},{395.37538, 9.834},{395.68820, 0.113}","{392.543, 0.58212448},{392.542, 0.01109481},{392.292, 0.4},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.082, 0.74},{392.033, 0.01003007}"
"1/23/2016 2:33:17 AM","Bitstamp","Btce","389.52","392.543","0.0512172","0.06474343","{389.52, 7.67900000},{389.53, 1.66735071},{389.60, 2.46379832},{389.61, 0.78000000},{389.62, 10.71800000},{389.69, 7.10550000},{389.86, 10.29480000},{389.87, 13.42000000},{389.88, 10.68700000},{389.94, 1.37228396}","{392.543, 0.55212448},{392.542, 0.00009481},{392.292, 0.4},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.033, 0.01003007},{392, 0.233}"
"1/23/2016 2:33:17 AM","Kraken","Btce","390.11989","392.543","0.05113334","0.03189061","{390.11989, 0.618},{390.12000, 5.382},{392.83831, 11.194},{393.67644, 3.467},{393.67645, 10.089},{394.00000, 13.333},{394.55612, 9.740},{395.37538, 9.834},{395.68820, 0.113},{396.00000, 0.207}","{392.543, 0.55212448},{392.542, 0.00009481},{392.292, 0.4},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.033, 0.01003007},{392, 0.233}"
"1/23/2016 2:33:23 AM","Bitstamp","Btce","389.52","392.543","0.0512172","0.06474343","{389.52, 7.67900000},{389.53, 1.66735071},{389.60, 2.46379832},{389.61, 0.78000000},{389.62, 10.71800000},{389.69, 7.10550000},{389.86, 10.29480000},{389.87, 13.42000000},{389.88, 10.68700000},{389.94, 1.37228396}","{392.543, 0.50112448},{392.542, 0.00009481},{392.292, 0.4},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.082, 0.51},{392.033, 0.01003007}"
"1/23/2016 2:33:23 AM","Kraken","Btce","390.09990","392.543","0.05113596","0.03291702","{390.09990, 1.439},{390.11989, 0.618},{390.12000, 5.382},{392.83831, 11.194},{393.67644, 3.467},{393.67645, 10.089},{394.00000, 13.333},{394.55612, 9.740},{395.37538, 9.834},{395.68820, 0.113}","{392.543, 0.50112448},{392.542, 0.00009481},{392.292, 0.4},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.082, 0.51},{392.033, 0.01003007}"
"1/23/2016 2:33:30 AM","Bitstamp","Btce","389.40","392.543","0.05123298","0.07092537","{389.40, 1.66735071},{389.43, 7.68490000},{389.60, 2.46379832},{389.62, 10.71800000},{389.86, 10.27080000},{389.87, 17.78550000},{389.88, 10.68700000},{389.92, 0.26030000},{389.93, 2.74000000},{389.94, 1.37228396}","{392.543, 0.50112448},{392.542, 0.00009481},{392.292, 0.4},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.082, 0.51},{392.033, 0.01003007}"
"1/23/2016 2:33:30 AM","Kraken","Btce","390.08000","392.543","0.05113857","0.03393951","{390.08000, 8.960},{390.09990, 1.439},{390.11989, 0.618},{390.12000, 5.382},{392.83000, 3.233},{392.83831, 11.194},{393.67644, 3.467},{393.67645, 10.089},{394.00000, 13.333},{394.55612, 9.740}","{392.543, 0.50112448},{392.542, 0.00009481},{392.292, 0.4},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.082, 0.51},{392.033, 0.01003007}"
"1/23/2016 2:33:37 AM","Bitstamp","Btce","389.40","392.293","0.05123298","0.05814274","{389.40, 1.66735071},{389.43, 7.68490000},{389.60, 2.46379832},{389.62, 10.71800000},{389.86, 10.27080000},{389.87, 17.78550000},{389.88, 10.68700000},{389.92, 0.26030000},{389.93, 2.74000000},{389.94, 1.37228396}","{392.293, 0.19999998},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.042, 0.4},{392.033, 0.01003007},{392, 0.233},{391.916, 0.01110928}"
"1/23/2016 2:33:37 AM","Kraken","Btce","390.09990","392.293","0.05113596","0.02015860","{390.09990, 1.439},{390.11989, 0.618},{390.12000, 5.382},{392.83831, 11.194},{393.67644, 3.467},{393.67645, 10.089},{394.00000, 13.333},{394.55612, 9.740},{395.37538, 9.834},{395.68820, 0.113}","{392.293, 0.19999998},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.042, 0.4},{392.033, 0.01003007},{392, 0.233},{391.916, 0.01110928}"
"1/23/2016 2:33:43 AM","Bitstamp","Btce","389.40","392.293","0.05123298","0.05814274","{389.40, 1.66735071},{389.43, 7.68490000},{389.60, 2.46379832},{389.62, 10.71800000},{389.86, 10.27080000},{389.87, 17.78550000},{389.88, 10.68700000},{389.92, 0.26030000},{389.93, 2.74000000},{389.94, 1.37228396}","{392.293, 0.19999998},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.042, 0.4},{392.033, 0.01003007},{392, 0.233},{391.916, 0.01110928}"
"1/23/2016 2:33:43 AM","Kraken","Btce","390.08000","392.293","0.05113857","0.02118043","{390.08000, 8.996},{390.09990, 1.439},{390.11989, 0.618},{390.12000, 5.382},{392.29000, 11.171},{392.83000, 3.152},{392.83831, 11.194},{393.67644, 45.906},{393.67645, 10.089},{394.00000, 13.333}","{392.293, 0.19999998},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.042, 0.4},{392.033, 0.01003007},{392, 0.233},{391.916, 0.01110928}"
"1/23/2016 2:33:51 AM","Bitstamp","Btce","389.40","392.289","0.05123298","0.05793822","{389.40, 1.66735071},{389.43, 7.68490000},{389.60, 2.46379832},{389.62, 10.71800000},{389.86, 10.27080000},{389.87, 17.78550000},{389.88, 10.68700000},{389.92, 0.26030000},{389.93, 2.74000000},{389.94, 1.37228396}","{392.289, 0.19999998},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.038, 0.4},{392.033, 0.01003007},{392, 0.233},{391.916, 0.01110928}"
"1/23/2016 2:33:51 AM","Kraken","Btce","390.09990","392.289","0.05113596","0.01995446","{390.09990, 1.439},{390.11989, 0.618},{390.12000, 5.382},{392.29000, 11.171},{392.83831, 11.194},{393.67644, 45.906},{393.67645, 52.529},{394.00000, 13.333},{394.55612, 10.186},{395.37538, 9.834}","{392.289, 0.19999998},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.038, 0.4},{392.033, 0.01003007},{392, 0.233},{391.916, 0.01110928}"
"1/23/2016 2:33:58 AM","Bitstamp","Btce","389.50","392.289","0.05121983","0.05278994","{389.50, 7.71450000},{389.51, 1.66735071},{389.56, 0.58000000},{389.57, 7.10000000},{389.59, 1.51000000},{389.60, 2.46379832},{389.61, 9.49000000},{389.62, 10.71800000},{389.86, 10.27080000},{389.87, 13.42000000}","{392.289, 0.19999998},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.038, 0.4},{392.033, 0.01003007},{392, 0.233},{391.916, 0.01110928}"
"1/23/2016 2:33:58 AM","Kraken","Btce","390.09990","392.289","0.05113596","0.01995446","{390.09990, 1.439},{390.11989, 0.618},{390.12000, 5.382},{392.29000, 11.171},{392.83831, 11.194},{393.67644, 45.906},{393.67645, 10.089},{394.00000, 13.333},{394.55612, 9.740},{395.37538, 9.834}","{392.289, 0.19999998},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.038, 0.4},{392.033, 0.01003007},{392, 0.233},{391.916, 0.01110928}"
"1/23/2016 2:34:04 AM","Bitstamp","Btce","389.50","392.289","0.05121983","0.05278994","{389.50, 7.71450000},{389.51, 1.66735071},{389.56, 0.58000000},{389.57, 7.10000000},{389.59, 1.51000000},{389.60, 2.46379832},{389.61, 9.49000000},{389.62, 10.71800000},{389.86, 10.27080000},{389.87, 13.42000000}","{392.289, 0.19999998},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.038, 0.4},{392.033, 0.01003007},{392, 0.233},{391.916, 0.01110928}"
"1/23/2016 2:34:04 AM","Kraken","Btce","390.09000","392.289","0.05113726","0.02046342","{390.09000, 8.990},{390.09990, 1.439},{390.11989, 0.618},{390.12000, 5.382},{392.28000, 3.467},{392.29000, 28.101},{392.83831, 11.194},{393.67644, 3.467},{393.67645, 10.089},{394.00000, 13.333}","{392.289, 0.19999998},{392.288, 0.01},{392.247, 0.01109481},{392.242, 0.01112448},{392.224, 0.01109963},{392.117, 0.01110928},{392.038, 0.4},{392.033, 0.01003007},{392, 0.233},{391.916, 0.01110928}"
