Time, Buy Exchange, Sell Exchange, Buy Price, Sell Price, Amount, Profit, Buy Exchange Ask List, Sell Exchange Bid List
"3/7/2018 6:50:08 PM","ItBit","Btce","9848.6","9900.07","0.0035","0.04194451","{9848.6, 1.9153},{9853.15, 2.032},{9860, 0.75},{9860.99, 1},{9861.31, 8.7703},{9870, 0.75},{9873.13, 0.75},{9882.79, 6.7493},{9884.51, 0.0755},{9900.06, 12.6335}","{9900.07, 0.05381875},{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272}"
"3/7/2018 6:50:08 PM","Bitstamp","Btce","9843.95","9900.07","0.00354661","0.04146389","{9843.95, 1.18700000},{9843.96, 0.10210000},{9851.90, 0.70976311},{9851.93, 0.57180000},{9852.34, 4.00000000},{9856.08, 0.02000000},{9856.21, 5.00000000},{9862.83, 0.40000000},{9862.85, 1.00000000},{9863.23, 13.22590284}","{9900.07, 0.05381875},{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272}"
"3/7/2018 6:50:08 PM","Coinbase","Btce","9845.01","9900.07","0.00354623","0.03775790316925","{9845.01, 5.05228037},{9847.49, 0.001},{9850.01, 8.61},{9850.66, 4.5},{9853.3, 8.8978},{9859.97, 0.374},{9860, 0.002},{9862.78, 1},{9862.79, 0.5},{9863.33, 1.15}","{9900.07, 0.05381875},{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272}"
"3/7/2018 6:50:14 PM","Bitfinex","Btce","9821.7","9900","0.00355642","0.13819039","{9821.7, 2.77920835},{9822, 0.4874},{9826, 0.35},{9832.4, 1.9851},{9832.5, 1},{9832.6, 0.2},{9833.4, 0.9},{9833.8, 2},{9835, 0.02},{9838.9, 0.4}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272},{9845, 0.002}"
"3/7/2018 6:50:14 PM","Kraken","Btce","9819.10000","9900","0.00355523","0.12646345","{9819.10000, 1.000},{9834.80000, 6.000},{9835.90000, 0.820},{9840.50000, 3.509},{9840.60000, 2.031},{9842.10000, 1.000},{9843.90000, 0.720},{9844.00000, 3.100},{9849.60000, 0.532},{9849.70000, 1.000}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272},{9845, 0.002}"
"3/7/2018 6:50:14 PM","Coinbase","Btce","9841.01","9900","0.00354767","0.05175154343325","{9841.01, 0.87118037},{9843.69, 0.01},{9844.76, 0.001},{9844.97, 1.01555},{9845.01, 10.01},{9850.01, 4.6},{9850.66, 4.5},{9853.3, 8.8978},{9855, 0.022},{9859.97, 0.374}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272},{9845, 0.002}"
"3/7/2018 6:50:20 PM","Kraken","Btce","9819.50000","9900","0.00355509","0.12503022","{9819.50000, 0.048},{9823.70000, 1.000},{9831.60000, 6.000},{9834.60000, 0.920},{9834.70000, 1.509},{9834.80000, 0.399},{9835.90000, 0.820},{9840.50000, 2.031},{9843.90000, 0.720},{9844.00000, 3.100}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272},{9845, 0.002}"
"3/7/2018 6:50:20 PM","Bitfinex","Btce","9826","9900","0.00355486","0.12281330","{9826, 0.77255433},{9830.4, 0.05460895},{9831.1, 0.1848},{9834.8, 1},{9834.9, 1},{9835, 0.92},{9835.6, 0.2},{9838.9, 0.4},{9839.9, 1},{9840, 0.25}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272},{9845, 0.002}"
"3/7/2018 6:50:20 PM","Coinbase","Btce","9839.94","9900","0.00354806","0.05556314980900","{9839.94, 2.07248037},{9840.64, 1.01485},{9841.01, 1.2},{9843.69, 0.011},{9849.38, 8.2523},{9850, 0.002},{9850.01, 4.6},{9850.65, 0.00181142},{9850.66, 4.5},{9853.49, 0.595}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272},{9845, 0.002}"
"3/7/2018 6:50:20 PM","ItBit","Btce","9847.14","9900","0.0035","0.04680000","{9847.14, 1.6515},{9857.57, 0.75},{9857.59, 8.5015},{9859.95, 2.032},{9860, 0.75},{9865.54, 1},{9870, 0.75},{9871.18, 0.405},{9871.9, 2},{9880.97, 8.1505}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272},{9845, 0.002}"
"3/7/2018 6:50:20 PM","Bitstamp","Btce","9845.81","9900","0.00354594","0.03459639","{9845.81, 1.00000000},{9845.84, 1.86884541},{9852.27, 0.82570000},{9852.29, 1.65100000},{9852.34, 3.11346695},{9853.49, 1.52370000},{9856.08, 0.02000000},{9858.91, 1.14460000},{9860.12, 3.00000000},{9862.80, 5.00000000}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272},{9845, 0.002}"
"3/7/2018 6:50:25 PM","Bitfinex","Btce","9830.3","9900","0.00355331","0.10744996","{9830.3, 0.02534462},{9831.1, 0.1848},{9835, 0.02},{9835.6, 0.2},{9838.6, 1.9},{9838.8, 1.0141},{9838.9, 0.4},{9840, 0.25},{9847.9, 2.02},{9848, 6.7}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272},{9845, 0.002}"
"3/7/2018 6:50:25 PM","Kraken","Btce","9834.60000","9900","0.00354963","0.07109433","{9834.60000, 0.500},{9834.70000, 1.000},{9834.90000, 5.990},{9837.90000, 0.005},{9840.50000, 2.031},{9843.80000, 0.100},{9843.90000, 0.720},{9847.00000, 1.500},{9849.70000, 1.000},{9850.00000, 0.175}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272},{9845, 0.002}"
"3/7/2018 6:50:25 PM","Coinbase","Btce","9839.94","9900","0.00354806","0.05556314980900","{9839.94, 10.96898037},{9843.69, 0.001},{9850, 0.002},{9850.01, 2},{9850.65, 0.00181142},{9852.43, 0.03569855},{9852.44, 8.7935},{9855, 0.022},{9855.82, 0.417},{9856, 0.01}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272},{9845, 0.002}"
"3/7/2018 6:50:25 PM","ItBit","Btce","9848.09","9900","0.0035","0.04340000","{9848.09, 1.4239},{9857.46, 0.047},{9857.54, 2.032},{9857.57, 0.75},{9859.27, 9.6699},{9860, 0.75},{9870, 0.75},{9880.05, 6.8784},{9886.33, 0.0755},{9899.69, 11.9391}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272},{9845, 0.002}"
"3/7/2018 6:50:25 PM","Bitstamp","Btce","9845.84","9900","0.00354593","0.03449759","{9845.84, 0.77321541},{9852.34, 3.11346695},{9852.67, 0.02000000},{9858.07, 0.87820000},{9859.41, 0.99000000},{9862.82, 5.00000000},{9862.83, 0.40000000},{9862.85, 1.00000000},{9863.93, 1.16300000},{9864.21, 0.11396000}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272},{9845, 0.002}"
"3/7/2018 6:50:33 PM","Bitfinex","Btce","9831.1","9900","0.00355302","0.10460899","{9831, 0.0001587},{9831.1, 0.15842626},{9835, 0.02},{9839.9, 1.1267},{9840, 0.25},{9840.9, 0.2},{9845.9, 1.9},{9847, 3.9196},{9847.7, 1},{9847.9, 2.52}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849.5, 0.00106},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272}"
"3/7/2018 6:50:33 PM","Kraken","Btce","9834.50000","9900","0.00354967","0.07145953","{9834.50000, 1.108},{9834.60000, 0.509},{9834.90000, 0.399},{9837.90000, 0.005},{9843.30000, 6.000},{9843.80000, 0.100},{9849.60000, 1.000},{9849.70000, 1.000},{9850.00000, 0.175},{9851.60000, 1.500}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849.5, 0.00106},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272}"
"3/7/2018 6:50:33 PM","ItBit","Btce","9848.09","9900","0.0035","0.04340000","{9848.09, 1.4239},{9857.57, 0.75},{9860, 0.75},{9861.08, 9.082},{9869.5, 2},{9870, 0.75},{9871.08, 0.405},{9880.04, 0.0755},{9880.05, 6.8784},{9899.68, 0.0252}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849.5, 0.00106},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272}"
"3/7/2018 6:50:39 PM","Bitfinex","Btce","9832.8","9900","0.00355241","0.09852396","{9832.8, 0.9462},{9838, 0.09},{9840.9, 0.2},{9844.8, 1.9},{9844.9, 1.4},{9845, 1},{9846, 3.926703},{9847.9, 0.02},{9849.7, 0.01},{9849.8, 0.03265089}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9851.447, 0.00106},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272}"
"3/7/2018 6:50:39 PM","Kraken","Btce","9834.40000","9900","0.0035497","0.07181594","{9834.40000, 0.500},{9834.50000, 1.108},{9834.60000, 0.509},{9837.90000, 0.005},{9842.40000, 0.253},{9843.80000, 0.100},{9849.60000, 2.000},{9849.70000, 1.000},{9850.00000, 0.175},{9851.90000, 4.000}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9851.447, 0.00106},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272}"
"3/7/2018 6:50:39 PM","Bitstamp","Btce","9845.84","9900","0.00354593","0.03449759","{9845.84, 0.00882644},{9859.38, 0.46100000},{9859.54, 4.00000000},{9862.82, 0.99970284},{9863.07, 0.76320000},{9864.00, 0.02000000},{9865.59, 0.84829762},{9865.62, 0.05568041},{9870.29, 5.00000000},{9870.30, 0.11396000}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9851.447, 0.00106},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272}"
"3/7/2018 6:50:46 PM","Kraken","Btce","9834.40000","9900","0.0035497","0.07181594","{9834.40000, 0.500},{9842.70000, 0.509},{9846.40000, 5.990},{9849.60000, 1.000},{9849.70000, 1.000},{9850.00000, 0.175},{9850.20000, 0.005},{9851.80000, 0.435},{9851.90000, 4.000},{9853.20000, 1.000}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9851.447, 0.00106},{9851.196, 2.00064805},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622}"
"3/7/2018 6:50:46 PM","Bitfinex","Btce","9844.4","9900","0.00354822","0.05716608","{9844.4, 1.9},{9844.6, 0.3},{9844.7, 0.20885221},{9844.8, 1.841},{9846, 0.206103},{9849.2, 1.9},{9849.3, 0.5822},{9849.7, 0.01},{9850, 0.002},{9850.4, 6.553975}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9851.447, 0.00106},{9851.196, 2.00064805},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622}"
"3/7/2018 6:50:52 PM","Kraken","Btce","9834.40000","9900","0.0035497","0.07181594","{9834.40000, 0.410},{9844.20000, 6.000},{9846.30000, 0.509},{9849.50000, 4.099},{9849.60000, 1.000},{9849.70000, 1.000},{9850.00000, 0.175},{9850.20000, 0.005},{9851.80000, 0.980},{9851.90000, 4.000}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9851.447, 0.00106},{9851.196, 2.00064805},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622}"
"3/7/2018 6:50:52 PM","Bitfinex","Btce","9840.9","9900","0.00354948","0.06963441","{9840.9, 4.42},{9841, 0.008},{9841.9, 1.065},{9842.1, 3.4},{9842.4, 4.8082741},{9842.6, 0.384},{9843, 0.04696768},{9844.2, 0.00884955},{9844.3, 1.49493727},{9844.4, 1.9}","{9900, 0.69524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9851.447, 0.00106},{9851.196, 2.00064805},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622}"
"3/7/2018 6:50:58 PM","Bitfinex","Btce","9837","9900","0.00355089","0.08353824","{9837, 4.55608161},{9837.1, 2},{9841, 0.008},{9842.1, 1.5},{9842.4, 3.3082741},{9844.2, 1},{9844.3, 1.49493727},{9844.4, 1.9},{9846, 0.206103},{9849.6, 0.9}","{9900, 0.64524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272},{9845, 0.002}"
"3/7/2018 6:50:58 PM","Kraken","Btce","9842.60000","9900","0.00354674","0.04259055","{9842.60000, 6.000},{9849.50000, 0.100},{9849.60000, 1.000},{9849.70000, 1.000},{9850.00000, 0.175},{9850.10000, 0.399},{9850.20000, 0.005},{9851.90000, 4.000},{9858.00000, 5.698},{9860.00000, 3.000}","{9900, 0.64524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272},{9845, 0.002}"
"3/7/2018 6:50:58 PM","Bitstamp","Btce","9843.95","9900","0.00354661","0.04121612","{9843.95, 0.05568041},{9856.76, 1.00000000},{9859.83, 0.02000000},{9861.94, 1.52800000},{9861.97, 4.00000000},{9862.57, 0.67300000},{9866.73, 5.00000000},{9866.74, 0.99970284},{9873.41, 1.11130000},{9875.45, 3.00000000}","{9900, 0.64524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272},{9845, 0.002}"
"3/7/2018 6:51:05 PM","Bitfinex","Btce","9836.5","9900","0.00355107","0.08532155","{9836.5, 3.02},{9836.6, 0.4},{9836.7, 0.065},{9836.8, 1.00881029},{9837.1, 2},{9841, 0.008},{9841.1, 0.349},{9842, 1},{9842.1, 1.5},{9842.4, 3.3082741}","{9900, 0.64524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850.5, 0.00106},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272}"
"3/7/2018 6:51:05 PM","Kraken","Btce","9834.00000","9900","0.00354985","0.07323797","{9834.00000, 0.200},{9842.30000, 0.011},{9842.50000, 0.500},{9843.20000, 6.000},{9849.40000, 0.509},{9849.50000, 0.100},{9849.70000, 1.000},{9850.00000, 0.175},{9850.10000, 0.399},{9851.80000, 0.980}","{9900, 0.64524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850.5, 0.00106},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272}"
"3/7/2018 6:51:12 PM","Bitfinex","Btce","9836.3","9900","0.00355114","0.08603489","{9836.3, 0.07097702},{9836.4, 0.465},{9837.1, 2},{9841.9, 1},{9842, 1},{9842.1, 1.5},{9842.4, 3.25904082},{9844.3, 0.99493727},{9844.4, 1.9},{9846, 0.206103}","{9900, 0.64524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850.5, 0.00106},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272}"
"3/7/2018 6:51:12 PM","Kraken","Btce","9833.70000","9900","0.00354995","0.07430599","{9833.70000, 0.011},{9834.00000, 0.059},{9834.40000, 0.040},{9836.30000, 1.000},{9841.00000, 0.004},{9842.40000, 0.509},{9843.20000, 0.399},{9849.30000, 1.000},{9849.50000, 0.100},{9849.70000, 1.000}","{9900, 0.64524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850.5, 0.00106},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272}"
"3/7/2018 6:51:19 PM","Bitfinex","Btce","9834","9900","0.00355197","0.09424086","{9834, 0.62187478},{9837, 0.065},{9837.1, 2},{9840, 1},{9840.2, 0.9},{9840.3, 0.1},{9841.4, 0.1},{9842.1, 1.5},{9842.4, 3.25904082},{9844, 0.05608469}","{9900, 0.64524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9847.18, 0.00106},{9846.68, 0.00272}"
"3/7/2018 6:51:19 PM","Kraken","Btce","9833.90000","9900","0.00354988","0.07359438","{9833.90000, 0.500},{9836.30000, 0.570},{9841.00000, 0.004},{9842.70000, 5.990},{9843.10000, 0.458},{9849.30000, 1.000},{9849.50000, 0.100},{9849.70000, 1.000},{9850.00000, 0.180},{9851.90000, 4.000}","{9900, 0.64524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9847.18, 0.00106},{9846.68, 0.00272}"
"3/7/2018 6:51:25 PM","Bitfinex","Btce","9834.9","9900","0.00355165","0.09102950","{9834.9, 0.065},{9835, 0.62187478},{9835.8, 0.065},{9837.1, 2},{9841.9, 0.9},{9842, 1},{9842.4, 1.25904082},{9844, 0.05608469},{9844.3, 0.99493727},{9844.4, 1.9}","{9900, 0.64524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850.5, 0.00106},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272}"
"3/7/2018 6:51:25 PM","Kraken","Btce","9836.20000","9900","0.00354905","0.06539381","{9836.20000, 0.509},{9836.30000, 0.570},{9841.00000, 0.004},{9842.70000, 5.990},{9849.20000, 3.400},{9849.30000, 1.000},{9849.50000, 0.100},{9849.70000, 1.000},{9850.00000, 0.180},{9851.80000, 0.980}","{9900, 0.64524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9850.947, 0.02003692},{9850.5, 0.00106},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272}"
"3/7/2018 6:51:31 PM","Bitfinex","Btce","9834.9","9900","0.00355165","0.09102950","{9834.9, 1.5002},{9837, 0.62187478},{9842.4, 1.25904082},{9844, 0.05608469},{9844.4, 1.9},{9845.9, 1},{9846, 0.206103},{9848.9, 1.9},{9849, 1},{9849.6, 2.5}","{9900, 0.64524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9851.447, 0.00106},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272}"
"3/7/2018 6:51:31 PM","Kraken","Btce","9841.00000","9900","0.00354732","0.04829106","{9841.00000, 0.004},{9844.80000, 0.509},{9844.90000, 6.000},{9849.30000, 1.000},{9849.50000, 0.100},{9849.70000, 1.000},{9850.00000, 0.180},{9851.70000, 1.160},{9851.80000, 0.980},{9857.40000, 1.488}","{9900, 0.64524824},{9870, 0.09703539},{9869.9, 0.00256},{9862.377, 0.003933},{9851.447, 0.00106},{9850.947, 0.02003692},{9850, 0.250409},{9849, 0.01},{9848.638, 0.00217622},{9846.68, 0.00272}"
